Jday, Wind    Tair    Qair           SWdown   LWdown  Psurf
, (m/s)   (K)     (Kg/Kg)        (W/m2)   (W/m2)  (Pa)
350, 0.3, 303.35, 0.008003775, 712, 341.43, 100550
351, 0.5, 304.25, 0.00730426, 515, 343.261667, 100480
352, 1.1, 304.95, 0.007605381, 496, 345.093333, 100430
353, 3.6, 305.25, 0.007141265, 295, 346.925, 100390
354, 4.7, 304.65, 0.007479616, 106, 344.764333, 100390
355, 6.1, 302.55, 0.008675671, 9, 342.603667, 100450
356, 6.4, 299.75, 0.008881993, 0, 340.443, 100530
357, 5, 297.35, 0.009012499, 0, 338.472667, 100590
358, 2.4, 295.75, 0.008687333, 0, 336.502333, 100660
359, 0.7, 294.05, 0.008903972, 0, 334.532, 100690
360, 0.9, 292.55, 0.008955085, 0, 332.012667, 100690
361, 0, 291.35, 0.009091427, 0, 329.493333, 100650
362, 2.4, 290.45, 0.009207265, 0, 326.974, 100620
363, 1.7, 290.15, 0.009278148, 0, 324.946, 100590
364, 1.6, 289.75, 0.009518728, 0, 322.918, 100570
365, 0.3, 289.15, 0.009385254, 5, 320.89, 100590
366, 1.8, 289.25, 0.009442881, 84, 322.76, 100620
367, 1.8, 289.65, 0.009686163, 240, 324.63, 100640
368, 1.1, 291.45, 0.009545257, 386, 326.5, 100630
369, 0.9, 294.05, 0.00953016, 634, 332.364, 100600
370, 1.3, 297.05, 0.00978222, 773, 338.228, 100550
371, 0.9, 299.35, 0.009740954, 858, 344.092, 100500
372, 1.1, 301.75, 0.009510487, 900, 349.836667, 100410
373, 1.7, 304.05, 0.008352823, 877, 355.581333, 100300
374, 0.9, 305.15, 0.007409928, 804, 361.326, 100230
375, 2.4, 305.75, 0.007363233, 661, 361.479, 100160
376, 3.7, 305.95, 0.007762506, 483, 361.632, 100110
377, 2.4, 306.35, 0.00698551, 285, 361.785, 100070
378, 1.9, 306.45, 0.007024898, 100, 358.153, 100070
379, 3.7, 303.05, 0.010287632, 8, 354.521, 100100
380, 4.8, 301.25, 0.009974585, 0, 350.889, 100180
381, 1, 299.85, 0.009398385, 0, 347.881667, 100260
382, 1.1, 298.75, 0.00941817, 0, 344.874333, 100300
383, 0, 297.25, 0.009737507, 0, 341.867, 100300
384, 0, 295.75, 0.010443261, 0, 342.821667, 100260
385, 0, 294.35, 0.009900557, 0, 343.776333, 100250
386, 1.1, 293.25, 0.009841044, 0, 344.731, 100230
387, 0, 292.45, 0.00978639, 0, 342.638667, 100200
388, 0.7, 291.85, 0.009831109, 0, 340.546333, 100200
389, 0.3, 291.15, 0.009924048, 4, 338.454, 100210
390, 0.4, 291.65, 0.009836949, 72, 339.435667, 100250
391, 0.5, 293.85, 0.00959636, 232, 340.417333, 100280
392, 0.4, 296.85, 0.009507854, 410, 341.399, 100270
393, 2.4, 299.35, 0.00912407, 598, 344.722667, 100260
394, 2.3, 301.45, 0.008638343, 754, 348.046333, 100230
395, 1.3, 303.85, 0.006884576, 858, 351.37, 100170
396, 1.5, 305.35, 0.006298971, 892, 352.728333, 100100
397, 2.1, 306.15, 0.006596057, 671, 354.086667, 100010
398, 5.4, 306.75, 0.005846528, 787, 355.445, 99970
399, 3.2, 307.05, 0.00528387, 671, 355.145333, 99950
400, 6.9, 307.25, 0.005010274, 484, 354.845667, 99910
401, 4.4, 306.65, 0.006142356, 258, 354.546, 99900
402, 4.9, 304.75, 0.007849959, 94, 351.091333, 99920
403, 3.5, 302.05, 0.008466557, 9, 347.636667, 99990
404, 2.6, 300.15, 0.008457665, 0, 344.182, 100150
405, 1.4, 298.15, 0.008102852, 0, 342.233, 100190
406, 0.7, 296.35, 0.008335929, 0, 340.284, 100230
407, 0.5, 294.45, 0.008850763, 0, 338.335, 100230
408, 1.3, 293.25, 0.008661547, 0, 337.733667, 100210
409, 0, 292.75, 0.008826, 0, 337.132333, 100200
410, 0.8, 291.75, 0.008693157, 0, 336.531, 100200
411, 0.9, 290.95, 0.008519983, 0, 336.315333, 100210
412, 1.7, 290.55, 0.008554177, 0, 336.099667, 100230
413, 1.8, 290.05, 0.008646781, 4, 335.884, 100250
414, 1.9, 290.85, 0.008709778, 74, 336.193333, 100330
415, 0, 292.25, 0.008818412, 247, 336.502667, 100350
416, 1.1, 294.25, 0.008732656, 444, 336.812, 100340
417, 4.1, 296.65, 0.008661819, 615, 339.732667, 100330
418, 1.8, 300.75, 0.008285657, 753, 342.653333, 100300
419, 4.4, 302.75, 0.007755564, 841, 345.574, 100240
420, 6, 304.35, 0.006514656, 742, 346.504, 100180
421, 4.4, 304.45, 0.005980724, 417, 347.434, 100170
422, 5.1, 304.15, 0.00616144, 625, 348.364, 100150
423, 4, 304.15, 0.006443248, 661, 347.274667, 100140
424, 7.3, 304.05, 0.006409727, 482, 346.185333, 100090
425, 7.1, 303.05, 0.007109245, 206, 345.096, 100090
426, 5.1, 300.75, 0.008297297, 48, 342.055, 100160
